"id","long","lat","order","hole","piece","group","STATE_NAME","DRAWSEQ","STATE_FIPS","SUB_REGION","STATE_ABBR"
"1",-1607102.81681299,282626.6420304,199,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1611719.32634068,284765.24322581,200,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1614880.2291612,284896.42164695,201,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1619874.30889368,281656.26705624,202,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1623721.01300015,281941.71956385,203,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1624670.73073117,283679.1366097,204,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1624223.84782797,288675.91344624,205,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1624795.11328903,289803.06959813,206,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1629041.2729012,292438.94194596,207,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1631742.85503648,295307.04364149,208,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1635205.86587097,296612.12065522,209,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1639498.71613691,296737.67733239,210,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1640893.63358148,297630.16168893,211,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1646584.88260564,302066.9784035,212,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1660654.5228827,302401.91533215,213,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1664503.15022977,303587.21199448,214,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1668054.52404013,305862.15226543,215,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1674495.17927104,304899.42881092,216,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1678401.23790849,301942.68443879,217,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1681988.63725579,302229.01555987,218,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1684559.31196698,300864.40165908,219,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1691469.97525732,299642.12691379,220,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1704841.34571253,298517.96956437,221,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1709313.27693253,299217.21648253,222,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1712557.49343268,302847.62977857,223,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1718579.6161347,304426.49155378,224,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1727149.00368334,310428.30600986,225,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1733121.68235889,313578.20589049,226,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1735702.64337391,317167.35898282,227,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1739874.03468988,320540.81955974,228,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1738309.74195008,329242.01538662,229,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1736670.38015472,332607.37161156,230,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1737171.00435558,337410.19999182,231,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1735341.36398869,342735.20211327,232,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1734761.35088279,344605.04761007,233,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1735253.00656838,348985.96573853,234,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1734112.23544605,353310.19134584,235,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1736452.42077491,363755.38255468,236,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1736587.35863299,369902.50978487,237,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1741046.42726151,374878.65644167,238,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1745194.83596525,381420.62162947,239,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1749406.17393605,385446.3608842,240,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1753477.33148831,387171.6507553,241,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1756558.29446195,386507.06597059,242,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1760047.64273706,384511.61383154,243,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1764107.08166296,385823.34767506,244,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1771994.12887807,403517.3835985,245,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1783388.77394633,405086.85920445,246,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1790172.92572009,410323.84604173,247,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1803303.42568067,409103.86024536,248,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1808797.99495722,419039.66577092,249,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1816451.72195935,416372.73949768,250,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1803032.87915546,456037.98030683,251,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1801848.88523695,449045.25166423,252,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1807783.2403808,427366.37002754,253,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1794670.91172632,425706.96452502,254,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1799310.87015746,436189.05415235,255,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1794908.92840436,438342.74070646,256,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1796013.38605173,451184.11187757,257,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1791902.56139694,456473.11362947,258,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1784239.79071417,459407.21996227,259,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1787282.30548635,463498.05289388,260,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1798877.2654876,463698.44107795,261,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
